town,flat_type,resale_price
JURONG EAST,4 ROOM,425000
JURONG EAST,4 ROOM,425000
JURONG EAST,4 ROOM,425000
JURONG EAST,4 ROOM,425000
JURONG EAST,4 ROOM,425000
JURONG EAST,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
TAMPINES,4 ROOM,425000
JURONG EAST,4 ROOM,424000
TAMPINES,4 ROOM,424000
TAMPINES,4 ROOM,424000
TAMPINES,4 ROOM,424000
TAMPINES,4 ROOM,424000
TAMPINES,4 ROOM,424000
TAMPINES,4 ROOM,423888
TAMPINES,4 ROOM,423800
TAMPINES,4 ROOM,423800
JURONG EAST,4 ROOM,423000
JURONG EAST,4 ROOM,423000
JURONG EAST,4 ROOM,423000
JURONG EAST,4 ROOM,423000
JURONG EAST,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,423000
TAMPINES,4 ROOM,422800
TAMPINES,4 ROOM,422800
TAMPINES,4 ROOM,422500
TAMPINES,4 ROOM,422500
JURONG EAST,4 ROOM,422000
JURONG EAST,4 ROOM,422000
JURONG EAST,4 ROOM,422000
JURONG EAST,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
TAMPINES,4 ROOM,422000
JURONG EAST,4 ROOM,421000
TAMPINES,4 ROOM,421000
TAMPINES,4 ROOM,421000
TAMPINES,4 ROOM,421000
TAMPINES,4 ROOM,421000
TAMPINES,4 ROOM,420888
JURONG EAST,4 ROOM,420666
TAMPINES,4 ROOM,420500
TAMPINES,4 ROOM,420088
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
JURONG EAST,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,420000
TAMPINES,4 ROOM,419000
TAMPINES,4 ROOM,419000
TAMPINES,4 ROOM,419000
TAMPINES,4 ROOM,418888
TAMPINES,4 ROOM,418800
JURONG EAST,4 ROOM,418000
JURONG EAST,4 ROOM,418000
JURONG EAST,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,418000
TAMPINES,4 ROOM,417000
TAMPINES,4 ROOM,417000
TAMPINES,4 ROOM,417000
TAMPINES,4 ROOM,417000
TAMPINES,4 ROOM,417000
TAMPINES,4 ROOM,417000
TAMPINES,4 ROOM,416888
TAMPINES,4 ROOM,416800
TAMPINES,4 ROOM,416000
TAMPINES,4 ROOM,416000
TAMPINES,4 ROOM,416000
TAMPINES,4 ROOM,415888
TAMPINES,4 ROOM,415888
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
JURONG EAST,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
TAMPINES,4 ROOM,415000
JURONG EAST,4 ROOM,413888
TAMPINES,4 ROOM,413888
TAMPINES,4 ROOM,413888
TAMPINES,4 ROOM,413888
TAMPINES,4 ROOM,413888
JURONG EAST,4 ROOM,413000
TAMPINES,4 ROOM,413000
TAMPINES,4 ROOM,413000
TAMPINES,4 ROOM,413000
TAMPINES,4 ROOM,413000
TAMPINES,4 ROOM,413000
TAMPINES,4 ROOM,413000
TAMPINES,4 ROOM,412888
JURONG EAST,4 ROOM,412000
JURONG EAST,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,412000
TAMPINES,4 ROOM,411000
TAMPINES,4 ROOM,411000
TAMPINES,4 ROOM,411000
TAMPINES,4 ROOM,410888
JURONG EAST,4 ROOM,410200
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
JURONG EAST,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
TAMPINES,4 ROOM,410000
JURONG EAST,4 ROOM,409888
TAMPINES,4 ROOM,409000
TAMPINES,4 ROOM,409000
TAMPINES,4 ROOM,408888
TAMPINES,4 ROOM,408888
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
JURONG EAST,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
TAMPINES,4 ROOM,408000
JURONG EAST,4 ROOM,407000
JURONG EAST,4 ROOM,407000
TAMPINES,4 ROOM,407000
JURONG EAST,4 ROOM,406888
TAMPINES,4 ROOM,406888
TAMPINES,4 ROOM,406600
JURONG EAST,4 ROOM,406000
JURONG EAST,4 ROOM,406000
JURONG EAST,4 ROOM,406000
JURONG EAST,4 ROOM,406000
TAMPINES,4 ROOM,406000
TAMPINES,4 ROOM,406000
TAMPINES,4 ROOM,406000
TAMPINES,4 ROOM,405888
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
JURONG EAST,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,405000
TAMPINES,4 ROOM,404000
TAMPINES,4 ROOM,404000
JURONG EAST,4 ROOM,403888
TAMPINES,4 ROOM,403888
JURONG EAST,4 ROOM,403800
JURONG EAST,4 ROOM,403000
TAMPINES,4 ROOM,403000
TAMPINES,4 ROOM,403000
TAMPINES,4 ROOM,403000
TAMPINES,4 ROOM,403000
TAMPINES,4 ROOM,403000
TAMPINES,4 ROOM,403000
TAMPINES,4 ROOM,403000
JURONG EAST,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,402000
TAMPINES,4 ROOM,401000
TAMPINES,4 ROOM,400888
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
JURONG EAST,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
TAMPINES,4 ROOM,400000
